symbol,accuracy
00_USD,0.5981308411214953
A8_USD,0.7180124223602484
1INCH_USD,0.7298524404086265
AAVE_USD,0.6958874458874459
ACS_USD,0.7410207939508506
ABT_USD,0.6857142857142857
ACH_USD,0.6923076923076923
ACX_USD,0.6848739495798319
AERGO_USD,0.7303370786516854
ADA_USD,0.7605381165919283
AGLD_USD,0.7545304777594728
AERO_USD,0.6832669322709163
AIOZ_USD,0.6976264189886481
AKT_USD,0.725635593220339
ALCX_USD,0.7347670250896058
ALEO_USD,0.6732495511669659
ALEPH_USD,0.6847090663058186
ALGO_USD,0.735239852398524
ALICE_USD,0.7078947368421052
ALLO_USD,0.6530278232405892
ALT_USD,0.7182203389830508
AMP_USD,0.7533432392273403
API3_USD,0.7383367139959433
APE_USD,0.7092819614711033
ANKR_USD,0.7619047619047619
APR_USD,0.6470588235294118
ARKM_USD,0.7234490010515248
ARPA_USD,0.7556390977443609
APT_USD,0.7037861915367484
ARB_USD,0.7398212512413108
ASTER_USD,0.7256778309409888
ATH_USD,0.7036114570361146
ASM_USD,0.721294363256785
AST_USD,0.6545166402535658
ATOM_USD,0.7603068072866731
AURORA_USD,0.7543500511770727
AUDIO_USD,0.7672811059907834
AUCTION_USD,0.7256719184430028
AVAX_USD,0.7824561403508772
AWE_USD,0.7364130434782609
AVNT_USD,0.6960309777347532
AVT_USD,0.5977653631284916
AXL_USD,0.6949516648764769
B3_USD,0.7207792207792207
BADGER_USD,0.6737588652482269
AXS_USD,0.688183807439825
BAL_USD,0.7371879106438897
BAND_USD,0.7522211253701876
BARD_USD,0.7575757575757576
BAT_USD,0.7111692844677138
BCH_USD,0.7356987690079653
BERA_USD,0.6888489208633094
BICO_USD,0.7395209580838323
BIGTIME_USD,0.7135231316725978
BIO_USD,0.6656184486373166
BIRB_USD,0.6684491978609626
BLAST_USD,0.6804733727810651
BLUR_USD,0.6995753715498938
BLZ_USD,0.7017857142857142
BNB_USD,0.7966101694915254
BNKR_USD,0.6421911421911422
BNT_USD,0.793691389599318
BOBBOB_USD,0.6642728904847397
BOBA_USD,0.7717750826901875
BONK_USD,0.7084708470847084
BREV_USD,0.6466666666666666
2Z_USD,0.6840958605664488
00_USD,0.6046511627906976
A8_USD,0.6931677018633541
1INCH_USD,0.6961451247165533
BTRST_USD,0.6399176954732511
CAKE_USD,0.8304195804195804
C98_USD,0.6879699248120301
BTC_USD,0.8166666666666667
ABT_USD,0.6908548707753479
ACH_USD,0.6744186046511628
ACS_USD,0.7063267233238905
AAVE_USD,0.75
ACX_USD,0.7211740041928721
ADA_USD,0.6991942703670546
AERGO_USD,0.6965452847805789
AERO_USD,0.6898608349900597
AGLD_USD,0.728171334431631
ALEO_USD,0.6577060931899642
AKT_USD,0.7022175290390708
AIOZ_USD,0.6817713697219362
ALCX_USD,0.7553699284009546
ALEPH_USD,0.6923076923076923
ALLO_USD,0.6280587275693311
ALICE_USD,0.695137976346912
ALGO_USD,0.7209944751381215
ALT_USD,0.6871035940803383
AMP_USD,0.7310549777117384
APR_USD,0.640625
ANKR_USD,0.6819699499165276
APE_USD,0.7185314685314685
API3_USD,0.717896865520728
APT_USD,0.6917960088691796
ARPA_USD,0.7796610169491526
ARKM_USD,0.6992639327024185
ARB_USD,0.6974206349206349
ASTER_USD,0.714968152866242
ATH_USD,0.7039800995024875
AST_USD,0.6824644549763034
ASM_USD,0.6916666666666667
ATOM_USD,0.7189292543021033
AUCTION_USD,0.7197039777983348
AUDIO_USD,0.7681660899653979
AVAX_USD,0.7949167397020158
AVNT_USD,0.6972920696324951
AURORA_USD,0.7676560900716479
AVT_USD,0.5877437325905293
AWE_USD,0.7251356238698011
B3_USD,0.7124324324324325
AXS_USD,0.712882096069869
AXL_USD,0.6570203644158628
BARD_USD,0.7647058823529411
BADGER_USD,0.696113074204947
BAL_USD,0.7670157068062827
BAND_USD,0.7487684729064039
BAT_USD,0.7232375979112271
BCH_USD,0.7519884309472162
BERA_USD,0.7222222222222222
BICO_USD,0.7492537313432835
BIO_USD,0.6910229645093946
BIGTIME_USD,0.6850533807829181
BIRB_USD,0.7142857142857143
BLAST_USD,0.6863905325443787
BNB_USD,0.7664298401420959
BLZ_USD,0.7379679144385026
BNKR_USD,0.6705336426914154
BLUR_USD,0.7179215270413574
BOBA_USD,0.7804610318331504
BOBBOB_USD,0.6762075134168157
BNT_USD,0.8079864061172473
BREV_USD,0.6466666666666666
BONK_USD,0.710989010989011
BTRST_USD,0.6399176954732511
BTC_USD,0.8166666666666667
C98_USD,0.6879699248120301
CAKE_USD,0.8304195804195804
CFG_USD,0.6773794808405439
CBETH_USD,0.8
CLANKER_USD,0.6657824933687002
CGLD_USD,0.7188295165394402
CHZ_USD,0.6356228172293364
CLV_USD,0.53125
