symbol,accuracy
00_USD,0.9220135628586332
A8_USD,0.9314706437606192
AAVE_USD,0.9707223641006931
1INCH_USD,0.9615665796344648
AAVE_USD,0.9707223641006931
ABT_USD,0.9435787758427538
ACH_USD,0.9666835957338751
ACS_USD,0.9726679780515581
ACX_USD,0.9499201915403033
AERGO_USD,0.9636243386243386
AGLD_USD,0.9653197250572797
ADA_USD,0.991629524948364
AERO_USD,0.9807633431982855
AIOZ_USD,0.9425858452026057
ALEO_USD,0.9012178619756428
AKT_USD,0.9742866442443311
ALCX_USD,0.9763097474431225
ALEPH_USD,0.9418505942275043
ALGO_USD,0.9725459213904799
ALLO_USD,0.896611642050391
ALICE_USD,0.9578193832599119
ALT_USD,0.9336111111111111
AMP_USD,0.9632568359375
ANKR_USD,0.9756857855361596
APR_USD,0.8206451612903226
APE_USD,0.9611802984404803
API3_USD,0.9597605586963751
APT_USD,0.9775112443778111
ARB_USD,0.9825339879154078
ARPA_USD,0.9458497521291471
ARKM_USD,0.947794462693571
ASM_USD,0.9639630174406388
JASMY_USD,0.9490055331239718
ASTER_USD,0.9752396166134185
ASTER_USD,0.9752396166134185
AST_USD,0.9297778806108283
BLAST_USD,0.9260667511618081
ATH_USD,0.9382562829661806
ATOM_USD,0.9881095232900622
AUCTION_USD,0.9597804167600269
AUDIO_USD,0.9551208285385501
AURORA_USD,0.9451242120875046
AVAX_USD,0.9754567466431873
AVNT_USD,0.8996539792387543
AVT_USD,0.8837473923762564
AWE_USD,0.9271681839961667
AXL_USD,0.9655445993426273
B3_USD,0.915610599078341
BADGER_USD,0.925759454432734
AXS_USD,0.9761368752814048
BAL_USD,0.9625724828676858
BARD_USD,0.9184981684981685
BAND_USD,0.9601165135559041
BAT_USD,0.97386375564186
BEAM_USD,0.0
BERA_USD,0.9188904494382022
BCH_USD,0.9922650321074139
BICO_USD,0.9427136825288144
BIGTIME_USD,0.9537013801756588
BIO_USD,0.9175977653631285
BIRB_USD,0.8836565096952909
BLAST_USD,0.9167898627243928
BLZ_USD,0.9540061325156646
BNB_USD,0.9944328462073765
BLUR_USD,0.9760797840431914
BNKR_USD,0.8660531697341514
BOBBOB_USD,0.9044401544401545
BNT_USD,0.9839054701028828
BOBA_USD,0.9749128919860627
BREV_USD,0.8985507246376812
BONK_USD,0.9425287356321839
BTRST_USD,0.940280751843921
CAKE_USD,0.961864406779661
BTC_USD,0.9993345410181522
C98_USD,0.9762013431570712
CBETH_USD,0.9964232488822653
CELR_USD,0.0
CFG_USD,0.9198966408268734
CLANKER_USD,0.8949579831932774
CGLD_USD,0.9759626085021144
CHZ_USD,0.9875079264426125
CLV_USD,0.9634478068684121
COOKIE_USD,0.9060975609756098
COSMOSDYDX_USD,0.9489849036959916
CORECHAIN_USD,0.9646180055038658
COMP_USD,0.9903575492603461
COTI_USD,0.966398785040815
COW_USD,0.9383397312859885
CRO_USD,0.9835909631391201
CTX_USD,0.9573680823680824
CTSI_USD,0.9804823747680891
CVC_USD,0.9740088830399737
CRV_USD,0.9744686365992742
CVX_USD,0.9593037921466409
DASH_USD,0.9700500682749204
DBR_USD,0.9624413145539906
DEGEN_USD,0.9304865938430983
DIA_USD,0.9733777038269551
DEXT_USD,0.9160953944192334
DNT_USD,0.9083383503913305
DIMO_USD,0.9607293127629734
DOGE_USD,0.9853919694072658
DOGINME_USD,0.9014834537847091
DOOD_USD,0.9234972677595629
DOLO_USD,0.9178505250154416
EDGE_USD,0.9000509943906171
DRIFT_USD,0.9349387410223912
DOT_USD,0.994748081029607
EIGEN_USD,0.9073213248111563
ELSA_USD,0.877906976744186
EGLD_USD,0.9794701986754967
ELA_USD,0.9631147540983607
ENA_USD,0.9406674907292955
ENS_USD,0.9635668503317216
EOS_USD,0.9820637265245833
BERA_USD,0.9188904494382022
ERA_USD,0.9076343072573044
ETHFI_USD,0.9095163806552262
ETC_USD,0.9869895536562203
EUL_USD,0.9261031366294524
FAI_USD,0.9279404927940493
ETH_USD,0.9971229620981529
CBETH_USD,0.9964232488822653
ETHFI_USD,0.9095163806552262
FARTCOIN_USD,0.8847858197932054
FARM_USD,0.9666099722495748
FET_USD,0.9619852164730729
FIGHT_USD,0.6910569105691057
FIDA_USD,0.9760239760239761
FIL_USD,0.9795276928304452
FIS_USD,0.961512027491409
FLOCK_USD,0.9012109623964308
FLOKI_USD,0.9167303284950343
FLOW_USD,0.9728806541765863
FLUID_USD,0.9519704433497537
FLR_USD,0.9702932098765432
FORTH_USD,0.9796717171717172
FORT_USD,0.9444962686567164
FORTH_USD,0.9719743621968079
FOX_USD,0.9368221941992434
FUN1_USD,0.8788927335640139
GFI_USD,0.9696927374301676
GHST_USD,0.9569812259107299
GIGA_USD,0.8980802792321116
GNO_USD,0.9772605384532875
GMT_USD,0.9642533481019031
GLM_USD,0.9629954979685956
GODS_USD,0.9661396574440053
GRT_USD,0.9692632566870014
GST_USD,0.9516483516483516
GTC_USD,0.8379867744305658
HIGH_USD,0.9530049136953509
HBAR_USD,0.9727818545697131
HFT_USD,0.9609345559603065
HOME_USD,0.8816176470588235
GYEN_USD,0.9931631722880584
DOGE_USD,0.9853919694072658
EGLD_USD,0.9794701986754967
GNO_USD,0.9772605384532875
CGLD_USD,0.9759626085021144
ALGO_USD,0.9725459213904799
GFI_USD,0.9696927374301676
GRT_USD,0.9692632566870014
G_USD,0.9669462259496794
GODS_USD,0.9661396574440053
AGLD_USD,0.9653197250572797
GMT_USD,0.9642533481019031
AERGO_USD,0.9636243386243386
GLM_USD,0.9629954979685956
GHST_USD,0.9569812259107299
BIGTIME_USD,0.9537013801756588
HIGH_USD,0.9530049136953509
GST_USD,0.9516483516483516
DEGEN_USD,0.9304865938430983
BADGER_USD,0.925759454432734
CFG_USD,0.9198966408268734
EIGEN_USD,0.9073213248111563
DOGINME_USD,0.9014834537847091
EDGE_USD,0.9000509943906171
GIGA_USD,0.8980802792321116
GTC_USD,0.8379867744305658
FIGHT_USD,0.6910569105691057
GAL_USD,0.0
HONEY_USD,0.9409131602506714
HNT_USD,0.9575789612792388
HOPR_USD,0.9451636102121539
HYPER_USD,0.9513618677042801
HYPER_USD,0.9513618677042801
HYPE_USD,0.9444444444444444
00_USD,0.9239781306951315
ICP_USD,0.9683161665920287
1INCH_USD,0.9613213464352917
IDEX_USD,0.9349991558331926
IMU_USD,0.75
ILV_USD,0.9760211905757703
2Z_USD,0.9387239418825016
IMX_USD,0.9525730180806676
A8_USD,0.9250470809792843
AAVE_USD,0.9730492579440955
ABT_USD,0.9480374211917836
ACS_USD,0.9714494112743566
ACH_USD,0.9633640319805687
ACX_USD,0.9511517077045274
ADA_USD,0.9908301682040151
AERGO_USD,0.9649895409005835
AERO_USD,0.9781253194316671
AGLD_USD,0.9695963474110201
AKT_USD,0.9693191673894189
AIOZ_USD,0.9507492287351256
ALEO_USD,0.9004048582995952
ALCX_USD,0.9775784753363229
ALEPH_USD,0.9461864406779661
ALGO_USD,0.9808602999210734
ALICE_USD,0.9531369758020366
ALLO_USD,0.8912855910267472
ALT_USD,0.9429994465965689
AMP_USD,0.9581818181818181
ANKR_USD,0.9757311761045426
APE_USD,0.9680314077397645
API3_USD,0.9581636023340306
APR_USD,0.7982233502538071
APT_USD,0.9733904723938609
ARB_USD,0.974758933635848
ARKM_USD,0.9452022851812988
ARPA_USD,0.9441701481200152
ASM_USD,0.9543264194426985
JASMY_USD,0.9490055331239718
ASTER_USD,0.9752396166134185
AST_USD,0.9349051178838413
BLAST_USD,0.9167898627243928
ASTER_USD,0.9688230709275136
ATH_USD,0.9402709359605911
ATOM_USD,0.9848633344223021
AUCTION_USD,0.9696732318710832
AUDIO_USD,0.9560733384262796
AURORA_USD,0.9569316081330869
AVAX_USD,0.9707557502738225
AVNT_USD,0.8973607038123167
AVT_USD,0.8801895734597156
AWE_USD,0.934348239771646
AXL_USD,0.9608995366708103
AXS_USD,0.973294434470377
B3_USD,0.914441573356302
BADGER_USD,0.9201362018263427
BAL_USD,0.9643561751940024
BAND_USD,0.9653786017422381
BARD_USD,0.9073569482288828
BAT_USD,0.9724636163752487
BCH_USD,0.9882078905226379
BEAM_USD,0.0
BERA_USD,0.9066433566433566
BICO_USD,0.9549806245726009
BIGTIME_USD,0.9635384037088084
BIO_USD,0.9083371718102257
BIRB_USD,0.9214659685863874
BLAST_USD,0.9270811380400421
BLUR_USD,0.9839109841365311
BLZ_USD,0.9512779552715654
